,sector_economico_1,sector_economico_2,ta,Año
560,0.0,4.0,201.67594543497052,2016-04-30
561,0.0,4.0,201.48111437518008,2016-05-31
562,0.0,4.0,201.2527346095476,2016-06-30
563,0.0,4.0,200.9505373341498,2016-07-31
564,0.0,4.0,200.41093161189357,2016-08-31
565,0.0,4.0,200.10214279473135,2016-09-30
566,0.0,4.0,199.9728868449509,2016-10-31
567,0.0,4.0,199.8073498930779,2016-11-30
568,0.0,4.0,199.6487103141997,2016-12-31
569,0.0,4.0,198.91334738444135,2017-01-31
570,0.0,4.0,198.29195791008965,2017-02-28
571,0.0,4.0,197.90479299716927,2017-03-31
572,0.0,4.0,197.90875995562055,2017-04-30
573,0.0,4.0,198.03756162413637,2017-05-31
574,0.0,4.0,198.24432988979737,2017-06-30
575,0.0,4.0,198.4841494777225,2017-07-31
576,0.0,4.0,198.9223099161507,2017-08-31
577,0.0,4.0,200.21721366964448,2017-09-30
578,0.0,4.0,201.49982976674264,2017-10-31
579,0.0,4.0,202.77067019312835,2017-11-30
580,0.0,4.0,203.86355893508133,2017-12-31
581,0.0,4.0,205.2025773127863,2018-01-31
582,0.0,4.0,206.3608032580869,2018-02-28
583,0.0,4.0,207.8041031223333,2018-03-31
584,0.0,4.0,209.14559882556935,2018-04-30
585,0.0,4.0,210.056198874504,2018-05-31
586,0.0,4.0,211.0955239213997,2018-06-30
587,0.0,4.0,212.17487709134136,2018-07-31
588,0.0,4.0,213.1675905458688,2018-08-31
589,0.0,4.0,213.99394093979097,2018-09-30
590,0.0,4.0,214.7858600672997,2018-10-31
591,0.0,4.0,215.46144923116225,2018-11-30
592,0.0,4.0,215.98388884653048,2018-12-31
593,0.0,4.0,216.31789347792505,2019-01-31
594,0.0,4.0,216.84631458301152,2019-02-28
595,0.0,4.0,217.18605147538605,2019-03-31
596,0.0,4.0,217.38663266391163,2019-04-30
597,0.0,4.0,218.03718963624863,2019-05-31
598,0.0,4.0,218.4523067347383,2019-06-30
599,0.0,4.0,219.1834606207909,2019-07-31
600,0.0,4.0,219.7174830949246,2019-08-31
601,0.0,4.0,221.8125879659694,2019-09-30
602,0.0,4.0,223.8203968007207,2019-10-31
603,0.0,4.0,225.82788026735733,2019-11-30
604,0.0,4.0,227.8767185895508,2019-12-31
605,0.0,4.0,228.63185531498615,2020-01-31
606,0.0,4.0,229.52219467686177,2020-02-29
607,0.0,4.0,230.4171032319925,2020-03-31
608,0.0,4.0,230.81639059732615,2020-04-30
609,0.0,4.0,236.0323743224376,2020-05-31
610,0.0,4.0,256.781025392336,2020-06-30
611,0.0,4.0,295.5818160009887,2020-07-31
612,0.0,4.0,334.7659070009475,2020-08-31
613,0.0,4.0,362.60899420924136,2020-09-30
614,0.0,4.0,386.958619450523,2020-10-31
615,0.0,4.0,410.2520103067512,2020-11-30
616,0.0,4.0,411.78317654396994,2020-12-31
617,0.0,4.0,413.08387752130454,2021-01-31
618,0.0,4.0,413.6220492912502,2021-02-28
619,0.0,4.0,413.72113057078144,2021-03-31
620,0.0,4.0,413.8160834636656,2021-04-30
621,0.0,4.0,407.4487466526795,2021-05-31
622,0.0,4.0,407.7633822088179,2021-06-30
623,0.0,4.0,419.85657461678386,2021-07-31
624,0.0,4.0,431.9458840077512,2021-08-31
625,0.0,4.0,437.8648055074283,2021-09-30
626,0.0,4.0,443.5787719446188,2021-10-31
627,0.0,4.0,447.8879897802597,2021-11-30
628,0.0,4.0,447.51765687274894,2021-12-31
629,0.0,4.0,448.70442116971776,2022-01-31
630,0.0,4.0,449.71673695431286,2022-02-28
631,0.0,4.0,451.06187291454984,2022-03-31
632,0.0,4.0,453.14262820977694,2022-04-30
633,0.0,4.0,454.3033520343696,2022-05-31
634,0.0,4.0,449.4157123662709,2022-06-30
635,0.0,4.0,484.9817243510096,2022-07-31
636,0.0,4.0,509.2324858363842,2022-08-31
637,0.0,4.0,522.8061322598683,2022-09-30
638,0.0,4.0,537.1475434157071,2022-10-31
639,0.0,4.0,534.766395773386,2022-11-30
640,0.0,4.0,530.3177959494949,2022-12-31
641,0.0,4.0,525.3045544515993,2023-01-31
642,0.0,4.0,520.3335313494493,2023-02-28
643,0.0,4.0,509.319634209889,2023-03-31
644,0.0,4.0,498.88964945114367,2023-04-30
645,0.0,4.0,488.6025807240127,2023-05-31
646,0.0,4.0,478.7441398605122,2023-06-30
647,0.0,4.0,469.5464673663242,2023-07-31
648,0.0,5.0,6.0,2010-02-28
649,0.0,5.0,6.0,2010-03-31
650,0.0,5.0,6.0,2010-04-30
651,0.0,5.0,6.0,2010-05-31
652,0.0,5.0,6.0,2010-06-30
653,0.0,5.0,6.0,2010-07-31
654,0.0,5.0,6.0,2010-08-31
655,0.0,5.0,6.0,2010-09-30
656,0.0,5.0,6.0,2010-10-31
657,0.0,5.0,6.0,2010-11-30
658,0.0,5.0,6.0,2010-12-31
659,0.0,5.0,6.0,2011-01-31
660,0.0,5.0,6.0,2011-02-28
661,0.0,5.0,6.0,2011-03-31
662,0.0,5.0,6.0,2011-04-30
663,0.0,5.0,6.0,2011-05-31
664,0.0,5.0,6.0,2011-06-30
665,0.0,5.0,6.0,2011-07-31
666,0.0,5.0,6.0,2011-08-31
667,0.0,5.0,6.0,2011-09-30
668,0.0,5.0,5.958333333333333,2011-10-31
669,0.0,5.0,5.918402777777778,2011-11-30
670,0.0,5.0,5.88013599537037,2011-12-31
671,0.0,5.0,5.843463662229938,2012-01-31
672,0.0,5.0,5.766652676303691,2012-02-29
673,0.0,5.0,5.693042148124371,2012-03-31
674,0.0,5.0,5.622498725285856,2012-04-30
675,0.0,5.0,5.554894611732279,2012-05-31
676,0.0,5.0,5.490107336243435,2012-06-30
677,0.0,5.0,5.428019530566625,2012-07-31
678,0.0,5.0,5.368518716793016,2012-08-31
679,0.0,5.0,5.311497103593307,2012-09-30
680,0.0,5.0,5.256851390943587,2012-10-31
681,0.0,5.0,5.2044825829876045,2012-11-30
682,0.0,5.0,5.154295808696455,2012-12-31
683,0.0,5.0,5.106200150000769,2013-01-31
684,0.0,5.0,5.1017751437507375,2013-02-28
685,0.0,5.0,5.097534512761123,2013-03-31
686,0.0,5.0,5.09347057472941,2013-04-30
687,0.0,5.0,5.089575967449018,2013-05-31
688,0.0,5.0,5.085843635471975,2013-06-30
689,0.0,5.0,5.08226681732731,2013-07-31
690,0.0,5.0,5.078839033272005,2013-08-31
691,0.0,5.0,5.075554073552338,2013-09-30
692,0.0,5.0,5.0724059871543234,2013-10-31
693,0.0,5.0,5.0693890710228935,2013-11-30
694,0.0,5.0,5.066497859730273,2013-12-31
695,0.0,5.0,5.063727115574845,2014-01-31
696,0.0,5.0,5.061071819092559,2014-02-28
697,0.0,5.0,5.0585271599637025,2014-03-31
698,0.0,5.0,5.097755194965215,2014-04-30
699,0.0,5.0,5.1353487285083315,2014-05-31
700,0.0,5.0,5.379709198153818,2014-06-30
701,0.0,5.0,5.822221314897409,2014-07-31
702,0.0,5.0,6.28796209344335,2014-08-31
703,0.0,5.0,6.692630339549877,2014-09-30
704,0.0,5.0,7.0804374087353,2014-10-31
705,0.0,5.0,7.452085850037996,2014-11-30
706,0.0,5.0,7.808248939619746,2014-12-31
707,0.0,5.0,8.149571900468924,2015-01-31
708,0.0,5.0,8.560006404616054,2015-02-28
709,0.0,5.0,8.953339471090386,2015-03-31
710,0.0,5.0,9.330283659794954,2015-04-30
711,0.0,5.0,9.608188507303495,2015-05-31
712,0.0,5.0,10.124513986165852,2015-06-30
713,0.0,5.0,10.61932590340894,2015-07-31
714,0.0,5.0,11.093520657433569,2015-08-31
715,0.0,5.0,11.547957296707168,2015-09-30
716,0.0,5.0,12.025125742677703,2015-10-31
717,0.0,5.0,12.482412170066134,2015-11-30
718,0.0,5.0,12.92064499631338,2015-12-31
719,0.0,5.0,13.34061812146699,2016-01-31
720,0.0,5.0,13.659759033072532,2016-02-29
721,0.0,5.0,14.007269073361178,2016-03-31
722,0.0,5.0,14.298632861971129,2016-04-30
723,0.0,5.0,14.619523159389,2016-05-31
724,0.0,5.0,14.885376361081123,2016-06-30
725,0.0,5.0,15.056819012702745,2016-07-31
726,0.0,5.0,15.262784887173463,2016-08-31
727,0.0,5.0,15.501835516874571,2016-09-30
728,0.0,5.0,15.730925703671463,2016-10-31
729,0.0,5.0,15.950470466018489,2016-11-30
730,0.0,5.0,16.160867529934386,2016-12-31
731,0.0,5.0,16.362498049520454,2017-01-31
732,0.0,5.0,16.555727297457103,2017-02-28
733,0.0,5.0,16.740905326729724,2017-03-31
734,0.0,5.0,16.918367604782652,2017-04-30
735,0.0,5.0,17.088435621250042,2017-05-31
736,0.0,5.0,17.334750803697958,2017-06-30
737,0.0,5.0,17.65413618687721,2017-07-31
738,0.0,5.0,18.00188051242399,2017-08-31
739,0.0,5.0,18.46013549107299,2017-09-30
740,0.0,5.0,18.940963178944948,2017-10-31
741,0.0,5.0,19.31842304648891,2017-11-30
742,0.0,5.0,19.680155419551873,2017-12-31
743,0.0,5.0,19.98514894373721,2018-01-31
744,0.0,5.0,20.27743440441483,2018-02-28
745,0.0,5.0,20.59920797089755,2018-03-31
746,0.0,5.0,20.90757430544349,2018-04-30
747,0.0,5.0,21.28642537605001,2018-05-31
748,0.0,5.0,21.64949098538126,2018-06-30
749,0.0,5.0,21.997428860990375,2018-07-31
750,0.0,5.0,22.28920265844911,2018-08-31
751,0.0,5.0,22.6521525476804,2018-09-30
752,0.0,5.0,23.041646191527047,2018-10-31
753,0.0,5.0,23.414910933546754,2018-11-30
754,0.0,5.0,23.73095631131564,2018-12-31
755,0.0,5.0,24.15883313167749,2019-01-31
756,0.0,5.0,24.56888175119093,2019-02-28
757,0.0,5.0,24.92017834489131,2019-03-31
758,0.0,5.0,25.25683758052084,2019-04-30
759,0.0,5.0,25.66280268133247,2019-05-31
760,0.0,5.0,26.051852569610283,2019-06-30
761,0.0,5.0,26.508025379209855,2019-07-31
762,0.0,5.0,26.861857655076115,2019-08-31
763,0.0,5.0,27.325946919447944,2019-09-30
764,0.0,5.0,27.729032464470947,2019-10-31
765,0.0,5.0,28.11532277845133,2019-11-30
766,0.0,5.0,28.402184329349183,2019-12-31
767,0.0,5.0,28.843759982292973,2020-01-31
768,0.0,5.0,29.308603316364103,2020-02-29
769,0.0,5.0,29.8374115115156,2020-03-31
770,0.0,5.0,30.30251936520245,2020-04-30
771,0.0,5.0,30.706581058319017,2020-05-31
772,0.0,5.0,31.09380684755573,2020-06-30
773,0.0,5.0,31.464898228907572,2020-07-31
774,0.0,5.0,31.82052746936976,2020-08-31
775,0.0,5.0,32.16133882481269,2020-09-30
776,0.0,5.0,32.52961637377883,2020-10-31
777,0.0,5.0,32.799215691538045,2020-11-30
778,0.0,5.0,33.22424837105729,2020-12-31
779,0.0,5.0,33.67323802226324,2021-01-31
780,0.0,5.0,34.10351977133561,2021-02-28
781,0.0,5.0,34.51587311419663,2021-03-31
782,0.0,5.0,34.911045067771774,2021-04-30
783,0.0,5.0,35.28975152328129,2021-05-31
784,0.0,5.0,35.652678543144575,2021-06-30
785,0.0,5.0,36.00048360384689,2021-07-31
786,0.0,5.0,36.3754634536866,2021-08-31
787,0.0,5.0,36.81815247644966,2021-09-30
788,0.0,5.0,37.28406278993093,2021-10-31
789,0.0,5.0,37.68889350701714,2021-11-30
790,0.0,5.0,38.16018961089143,2021-12-31
791,0.0,5.0,38.44518171043762,2022-01-31
792,0.0,5.0,38.71829913916939,2022-02-28
793,0.0,5.0,38.98003667503733,2022-03-31
794,0.0,5.0,39.18920181357745,2022-04-30
795,0.0,5.0,39.47298507134505,2022-05-31
796,0.0,5.0,39.661610693372346,2022-06-30
797,0.0,5.0,39.92571024781516,2022-07-31
798,0.0,5.0,40.220472320822864,2022-08-31
799,0.0,5.0,40.54461930745525,2022-09-30
800,0.0,5.0,40.855260169644616,2022-10-31
801,0.0,5.0,41.11129099590943,2022-11-30
802,0.0,5.0,41.35665387107987,2022-12-31
803,0.0,5.0,41.591793293118215,2023-01-31
804,0.0,5.0,41.858801905904954,2023-02-28
805,0.0,5.0,42.07301849315892,2023-03-31
806,0.0,5.0,42.36164272261063,2023-04-30
807,0.0,5.0,42.59657427583519,2023-05-31
808,0.0,5.0,42.821717014342056,2023-06-30
809,0.0,5.0,43.079145472077805,2023-07-31
810,1.0,11.0,1383.0,2010-02-28
811,1.0,11.0,1383.0,2010-03-31
812,1.0,11.0,1382.75,2010-04-30
813,1.0,11.0,1381.3020833333337,2010-05-31
814,1.0,11.0,1380.6228298611113,2010-06-30
815,1.0,11.0,1381.5968786168985,2010-07-31
816,1.0,11.0,1382.7386753411945,2010-08-31
817,1.0,11.0,1384.0412305353111,2010-09-30
818,1.0,11.0,1386.1645125963405,2010-10-31
819,1.0,11.0,1387.9076579048262,2010-11-30
820,1.0,11.0,1386.203172158792,2010-12-31
821,1.0,11.0,1388.6113733188424,2011-01-31
822,1.0,11.0,1391.8358994305572,2011-02-28
823,1.0,11.0,1395.5094036209507,2011-03-31
824,1.0,11.0,1399.738178470078,2011-04-30
825,1.0,11.0,1405.7490877004911,2011-05-31
826,1.0,11.0,1412.342875712971,2011-06-30
827,1.0,11.0,1418.5785892249305,2011-07-31
828,1.0,11.0,1422.6794813405584,2011-08-31
829,1.0,11.0,1426.651169618035,2011-09-30
830,1.0,11.0,1429.374037550617,2011-10-31
831,1.0,11.0,1426.691785986008,2011-11-30
832,1.0,11.0,1424.4962949032576,2011-12-31
833,1.0,11.0,1421.8506159489552,2012-01-31
834,1.0,11.0,1420.1901736177488,2012-02-29
835,1.0,11.0,1419.390583050343,2012-03-31
836,1.0,11.0,1419.0826420899118,2012-04-30
837,1.0,11.0,1420.0375320028322,2012-05-31
838,1.0,11.0,1422.7026348360475,2012-06-30
839,1.0,11.0,1423.8816917178788,2012-07-31
840,1.0,11.0,1424.3449545629674,2012-08-31
841,1.0,11.0,1420.705581456177,2012-09-30
842,1.0,11.0,1418.0095155621698,2012-10-31
843,1.0,11.0,1415.550785747079,2012-11-30
844,1.0,11.0,1413.027836340951,2012-12-31
845,1.0,11.0,1410.943343160078,2013-01-31
846,1.0,11.0,1409.1540371950748,2013-02-28
847,1.0,11.0,1408.31428564528,2013-03-31
848,1.0,11.0,1410.217857076727,2013-04-30
849,1.0,11.0,1411.7087796985295,2013-05-31
850,1.0,11.0,1414.0125805444245,2013-06-30
851,1.0,11.0,1415.5120563550734,2013-07-31
852,1.0,11.0,1416.990720673612,2013-08-31
853,1.0,11.0,1418.1161073122116,2013-09-30
854,1.0,11.0,1419.611269507536,2013-10-31
855,1.0,11.0,1420.835799944722,2013-11-30
856,1.0,11.0,1421.3009749470257,2013-12-31
857,1.0,11.0,1422.0384343242326,2014-01-31
858,1.0,11.0,1422.7868328940565,2014-02-28
859,1.0,11.0,1423.920714856804,2014-03-31
860,1.0,11.0,1425.2990184044372,2014-04-30
861,1.0,11.0,1426.9532259709192,2014-05-31
862,1.0,11.0,1427.5801748887975,2014-06-30
863,1.0,11.0,1428.3060009350977,2014-07-31
864,1.0,11.0,1428.8765842294683,2014-08-31
865,1.0,11.0,1428.6317265532407,2014-09-30
866,1.0,11.0,1428.522071280189,2014-10-31
867,1.0,11.0,1427.6253183101812,2014-11-30
868,1.0,11.0,1426.182596713924,2014-12-31
869,1.0,11.0,1424.716655184177,2015-01-31
870,1.0,11.0,1423.0617945515028,2015-02-28
871,1.0,11.0,1421.8092197785236,2015-03-31
872,1.0,11.0,1420.4005022877518,2015-04-30
873,1.0,11.0,1419.4671480257623,2015-05-31
874,1.0,11.0,1419.1560168580222,2015-06-30
875,1.0,11.0,1418.107849488938,2015-07-31
876,1.0,11.0,1419.0616890935655,2015-08-31
877,1.0,11.0,1420.1841187146672,2015-09-30
878,1.0,11.0,1420.4681137682228,2015-10-31
879,1.0,11.0,1418.5319423612136,2015-11-30
880,1.0,11.0,1415.509778096163,2015-12-31
881,1.0,11.0,1412.1135373421562,2016-01-31
882,1.0,11.0,1408.6504732862331,2016-02-29
883,1.0,11.0,1405.7900368993066,2016-03-31
884,1.0,11.0,1403.2987853618356,2016-04-30
885,1.0,11.0,1401.0363359717592,2016-05-31
886,1.0,11.0,1399.9514886396028,2016-06-30
887,1.0,11.0,1397.8701766129527,2016-07-31
888,1.0,11.0,1395.4589192540798,2016-08-31
889,1.0,11.0,1394.2731309518265,2016-09-30
890,1.0,11.0,1393.0117504955003,2016-10-31
891,1.0,11.0,1392.0112608915213,2016-11-30
892,1.0,11.0,1390.8024583543747,2016-12-31
893,1.0,11.0,1388.1856892562755,2017-01-31
894,1.0,11.0,1387.6362855372645,2017-02-28
895,1.0,11.0,1389.2347736398783,2017-03-31
896,1.0,11.0,1395.0166580715504,2017-04-30
897,1.0,11.0,1402.3076306519026,2017-05-31
898,1.0,11.0,1411.08647937474,2017-06-30
899,1.0,11.0,1420.499542734126,2017-07-31
900,1.0,11.0,1426.6037284535375,2017-08-31
901,1.0,11.0,1430.7869064346403,2017-09-30
902,1.0,11.0,1434.795785333197,2017-10-31
903,1.0,11.0,1439.5126276109806,2017-11-30
904,1.0,11.0,1443.0329347938566,2017-12-31
905,1.0,11.0,1437.1565625107794,2018-01-31
906,1.0,11.0,1432.9833724061637,2018-02-28
907,1.0,11.0,1429.192398555907,2018-03-31
908,1.0,11.0,1426.8510486160774,2018-04-30
909,1.0,11.0,1425.6489215904076,2018-05-31
910,1.0,11.0,1424.4968831908072,2018-06-30
911,1.0,11.0,1424.7261797245235,2018-07-31
912,1.0,11.0,1423.4042555693352,2018-08-31
913,1.0,11.0,1424.1790782539465,2018-09-30
914,1.0,11.0,1425.3799499933652,2018-10-31
915,1.0,11.0,1424.072452076975,2018-11-30
916,1.0,11.0,1422.5694332404344,2018-12-31
917,1.0,11.0,1421.1290401887495,2019-01-31
918,1.0,11.0,1420.3736635142182,2019-02-28
919,1.0,11.0,1419.441427534459,2019-03-31
920,1.0,11.0,1419.0897013871902,2019-04-30
921,1.0,11.0,1417.0026304960577,2019-05-31
922,1.0,11.0,1415.6275208920551,2019-06-30
923,1.0,11.0,1412.6013741882196,2019-07-31
924,1.0,11.0,1409.0346502637103,2019-08-31
925,1.0,11.0,1405.449873169389,2019-09-30
926,1.0,11.0,1402.4727951206648,2019-10-31
927,1.0,11.0,1399.5364286573038,2019-11-30
928,1.0,11.0,1394.7224107965828,2019-12-31
929,1.0,11.0,1393.608977013392,2020-01-31
930,1.0,11.0,1393.8336029711677,2020-02-29
931,1.0,11.0,1393.9238695140357,2020-03-31
932,1.0,11.0,1393.4270416176175,2020-04-30
933,1.0,11.0,1393.8675815502168,2020-05-31
934,1.0,11.0,1393.7897656522912,2020-06-30
935,1.0,11.0,1393.423525416779,2020-07-31
936,1.0,11.0,1394.1142118577466,2020-08-31
937,1.0,11.0,1394.442786363674,2020-09-30
938,1.0,11.0,1394.5076702651877,2020-10-31
939,1.0,11.0,1393.194850670805,2020-11-30
940,1.0,11.0,1392.0617318928548,2020-12-31
941,1.0,11.0,1390.8508263973192,2021-01-31
942,1.0,11.0,1389.565375297431,2021-02-28
943,1.0,11.0,1388.2501513267048,2021-03-31
944,1.0,11.0,1387.7813950214254,2021-04-30
945,1.0,11.0,1387.082170228866,2021-05-31
946,1.0,11.0,1386.8704131359966,2021-06-30
947,1.0,11.0,1391.3341459219969,2021-07-31
948,1.0,11.0,1398.1535565085806,2021-08-31
949,1.0,11.0,1403.0638249873898,2021-09-30
950,1.0,11.0,1406.7694989462486,2021-10-31
951,1.0,11.0,1410.112436490155,2021-11-30
952,1.0,11.0,1412.3577516363987,2021-12-31
953,1.0,11.0,1415.676178651549,2022-01-31
954,1.0,11.0,1418.1896712077346,2022-02-28
955,1.0,11.0,1419.8484349074124,2022-03-31
956,1.0,11.0,1420.9797501196038,2022-04-30
957,1.0,11.0,1422.2305938646202,2022-05-31
958,1.0,11.0,1423.1376524535945,2022-06-30
959,1.0,11.0,1422.7569169346948,2022-07-31
960,1.0,11.0,1423.433712062416,2022-08-31
961,1.0,11.0,1426.2073073931483,2022-09-30
962,1.0,11.0,1428.782002918434,2022-10-31
963,1.0,11.0,1431.541086130166,2022-11-30
964,1.0,11.0,1434.5602075414097,2022-12-31
965,1.0,11.0,1438.5368655605175,2023-01-31
966,1.0,11.0,1443.1811628288292,2023-02-28
967,1.0,11.0,1446.215281044295,2023-03-31
968,1.0,11.0,1449.3729776674493,2023-04-30
969,1.0,11.0,1451.8157702646388,2023-05-31
970,1.0,11.0,1456.365113170279,2023-06-30
971,1.0,11.0,1460.641566788184,2023-07-31
972,1.0,12.0,5.0,2010-02-28
973,1.0,12.0,5.0,2010-03-31
974,1.0,12.0,5.0,2010-04-30
975,1.0,12.0,5.0,2010-05-31
976,1.0,12.0,5.0,2010-06-30
977,1.0,12.0,5.0,2010-07-31
978,1.0,12.0,5.0,2010-08-31
979,1.0,12.0,5.0,2010-09-30
980,1.0,12.0,5.0,2010-10-31
981,1.0,12.0,5.0,2010-11-30
982,1.0,12.0,5.0,2010-12-31
983,1.0,12.0,5.0,2011-01-31
984,1.0,12.0,4.958333333333334,2011-02-28
985,1.0,12.0,4.918402777777779,2011-03-31
986,1.0,12.0,4.880135995370372,2011-04-30
987,1.0,12.0,4.84346366222994,2011-05-31
988,1.0,12.0,4.80831934297036,2011-06-30
989,1.0,12.0,4.774639370346595,2011-07-31
990,1.0,12.0,4.742362729915487,2011-08-31
991,1.0,12.0,4.7114309495023425,2011-09-30
992,1.0,12.0,4.681787993273079,2011-10-31
993,1.0,12.0,4.653380160220034,2011-11-30
994,1.0,12.0,4.626155986877533,2011-12-31
995,1.0,12.0,4.60006615409097,2012-01-31
996,1.0,12.0,4.5750633976705135,2012-02-29
997,1.0,12.0,4.551102422767576,2012-03-31
998,1.0,12.0,4.528139821818927,2012-04-30
999,1.0,12.0,4.5061339959098055,2012-05-31
1000,1.0,12.0,4.485045079413564,2012-06-30
1001,1.0,12.0,4.464834867771333,2012-07-31
1002,1.0,12.0,4.445466748280861,2012-08-31
1003,1.0,12.0,4.426905633769159,2012-09-30
1004,1.0,12.0,4.409117899028778,2012-10-31
1005,1.0,12.0,4.39207131990258,2012-11-30
1006,1.0,12.0,4.375735014906639,2012-12-31
1007,1.0,12.0,4.36007938928553,2013-01-31
1008,1.0,12.0,4.345076081398633,2013-02-28
1009,1.0,12.0,4.372364578007024,2013-03-31
1010,1.0,12.0,4.398516053923397,2013-04-30
1011,1.0,12.0,4.423577885009922,2013-05-31
1012,1.0,12.0,4.447595473134508,2013-06-30
1013,1.0,12.0,4.47061232842057,2013-07-31
1014,1.0,12.0,4.492670148069712,2013-08-31
1015,1.0,12.0,4.513808891900141,2013-09-30
1016,1.0,12.0,4.5340668547376355,2013-10-31
1017,1.0,12.0,4.595147402456901,2013-11-30
1018,1.0,12.0,4.65368292735453,2013-12-31
1019,1.0,12.0,4.709779472048091,2014-01-31
1020,1.0,12.0,4.763538660712754,2014-02-28
1021,1.0,12.0,4.815057883183057,2014-03-31
1022,1.0,12.0,4.822763804717096,2014-04-30
1023,1.0,12.0,4.830148646187217,2014-05-31
1024,1.0,12.0,4.79555911926275,2014-06-30
1025,1.0,12.0,4.845744155960135,2014-07-31
1026,1.0,12.0,4.893838149461796,2014-08-31
1027,1.0,12.0,4.939928226567555,2014-09-30
1028,1.0,12.0,4.984097883793907,2014-10-31
1029,1.0,12.0,4.98476047196916,2014-11-30
1030,1.0,12.0,4.985395452303779,2014-12-31
1031,1.0,12.0,4.944337308457788,2015-01-31
1032,1.0,12.0,4.904989920605381,2015-02-28
1033,1.0,12.0,4.90894867391349,2015-03-31
1034,1.0,12.0,4.912742479167094,2015-04-30
1035,1.0,12.0,4.916378209201798,2015-05-31
1036,1.0,12.0,4.8781957838183905,2015-06-30
1037,1.0,12.0,4.841604292825958,2015-07-31
1038,1.0,12.0,4.806537447291544,2015-08-31
1039,1.0,12.0,4.772931720321063,2015-09-30
1040,1.0,12.0,4.740726231974352,2015-10-31
1041,1.0,12.0,4.668195972308754,2015-11-30
1042,1.0,12.0,4.59868780679589,2015-12-31
1043,1.0,12.0,4.532075814846061,2016-01-31
1044,1.0,12.0,4.468239322560808,2016-02-29
1045,1.0,12.0,4.407062684120774,2016-03-31
1046,1.0,12.0,4.348435072282409,2016-04-30
1047,1.0,12.0,4.2922502776039755,2016-05-31
1048,1.0,12.0,4.238406516037143,2016-06-30
1049,1.0,12.0,4.186806244535596,2016-07-31
1050,1.0,12.0,4.1373559843466134,2016-08-31
1051,1.0,12.0,4.048299484998838,2016-09-30
1052,1.0,12.0,3.9629536731238866,2016-10-31
1053,1.0,12.0,3.8811639367437247,2016-11-30
1054,1.0,12.0,3.761115439379403,2016-12-31
1055,1.0,12.0,3.687735629405261,2017-01-31
1056,1.0,12.0,3.617413311513375,2017-02-28
1057,1.0,12.0,3.5500210902003184,2017-03-31
1058,1.0,12.0,3.527103544775305,2017-04-30
1059,1.0,12.0,3.5051408970763345,2017-05-31
1060,1.0,12.0,3.484093359698154,2017-06-30
1061,1.0,12.0,3.4639228030440643,2017-07-31
1062,1.0,12.0,3.444592686250562,2017-08-31
1063,1.0,12.0,3.4260679909901217,2017-09-30
1064,1.0,12.0,3.4083151580322,2017-10-31
1065,1.0,12.0,3.391302026447525,2017-11-30
1066,1.0,12.0,3.374997775345545,2017-12-31
1067,1.0,12.0,3.3593728680394808,2018-01-31
1068,1.0,12.0,3.344398998537836,2018-02-28
1069,1.0,12.0,3.496715706932093,2018-03-31
1070,1.0,12.0,3.6843525524765894,2018-04-30
1071,1.0,12.0,3.947504529456732,2018-05-31
1072,1.0,12.0,4.449691840729368,2018-06-30
1073,1.0,12.0,5.014288014032312,2018-07-31
1074,1.0,12.0,5.513692680114299,2018-08-31
1075,1.0,12.0,6.075622151776203,2018-09-30
1076,1.0,12.0,6.614137895452195,2018-10-31
1077,1.0,12.0,7.130215483141688,2018-11-30
1078,1.0,12.0,7.624789838010785,2018-12-31
1079,1.0,12.0,8.140423594760335,2019-01-31
1080,1.0,12.0,8.634572611645321,2019-02-28
1081,1.0,12.0,9.2331320861601,2019-03-31
1082,1.0,12.0,9.76508491590343,2019-04-30
1083,1.0,12.0,10.899873044407451,2019-05-31
1084,1.0,12.0,11.779045000890475,2019-06-30
1085,1.0,12.0,12.62158479252004,2019-07-31
1086,1.0,12.0,13.304018759498376,2019-08-31
1087,1.0,12.0,13.916351311185942,2019-09-30
1088,1.0,12.0,14.544836673219862,2019-10-31
1089,1.0,12.0,15.147135145169036,2019-11-30
1090,1.0,12.0,15.682671180786992,2019-12-31
1091,1.0,12.0,16.19589321492087,2020-01-31
1092,1.0,12.0,16.0627309976325,2020-02-29
1093,1.0,12.0,15.93511720606448,2020-03-31
1094,1.0,12.0,15.812820655811793,2020-04-30
